OBJECTID,GPS_Waypoint,Height,Width,Activity,Environment,Direction,Part,Count,Latitude,Longitude,Elevation,Date_Created,Oval_Area_mm2,Lon_DMS,Lat_DMS,Dist_near_burrow,Dist_near_tideline
437,1356,36,35,2,Dunes,D-R,South Beach,1,N31́ 22.751',W81́ 16.627',5,"2018-10-24, 1:38 PM",992.3505795,-81.27712201,31.37917601,0.882572995,124.6556533
438,1357,39,32.43,3,Beach,U-L,South Beach,1,N31́ 22.751',W81́ 16.627',5,"2018-10-24, 1:40 PM",988.7633519,-81.27712201,31.37918397,0.882572995,125.5299068
439,1358,37,27.24,2,Beach,U,South Beach,1,N31́ 22.752',W81́ 16.627',5,"2018-10-24, 1:41 PM",793.2986406,-81.27711296,31.37919797,1.775001062,126.9496144
440,1359,45,47.69,3,Dunes,U,South Beach,1,N31́ 22.756',W81́ 16.627',4,"2018-10-24, 1:42 PM",1687.001954,-81.27712302,31.37926301,7.274591909,134.2240969
441,1360,59,48.84,3,Dunes,U,South Beach,1,N31́ 22.760',W81́ 16.632',4,"2018-10-24, 1:42 PM",2277.748293,-81.27720701,31.37933903,7.464422719,143.6678531
442,1361,55,60.38,3,Dunes,D,South Beach,1,N31́ 22.755',W81́ 16.632',4,"2018-10-24, 1:43 PM",2590.208271,-81.27720499,31.37925404,2.045854019,134.3070096
443,1362,40,35.38,3,Dunes,U,South Beach,1,N31́ 22.756',W81́ 16.632',5,"2018-10-24, 1:45 PM",1116.497211,-81.27719996,31.37927198,2.045854019,136.211832
444,1363,54,49.62,3,Dunes,U,South Beach,1,N31́ 22.754',W81́ 16.638',4,"2018-10-24, 1:46 PM",2088.090659,-81.277293,31.37922898,1.310612066,132.7014543
445,1364,37,39.78,3,Dunes,D,South Beach,1,N31́ 22.754',W81́ 16.637',4,"2018-10-24, 1:49 PM",1165.993945,-81.27728001,31.37922504,1.310612066,132.0994556
446,1365,49,49.78,0,Dunes,D,South Beach,1,N31́ 22.754',W81́ 16.641',5,"2018-10-24, 1:50 PM",1929.4429,-81.27734397,31.37922596,3.154779438,133.0339275
447,1366,36,38.22,3,Dunes,D,South Beach,1,N31́ 22.752',W81́ 16.640',5,"2018-10-24, 1:51 PM",1066.53662,-81.27733801,31.37919797,3.154779438,129.8821016
448,1367,46,44.72,3,Dunes,D,South Beach,1,N31́ 22.749',W81́ 16.642',5,"2018-10-24, 1:52 PM",1627.951322,-81.27736702,31.37915396,5.605903905,125.4264623
449,1368,48,42.72,1,Beach,D-L,South Beach,1,N31́ 22.740',W81́ 16.642',5,"2018-10-24, 1:54 PM",1603.460094,-81.27736098,31.37900602,1.468649637,109.0993889
450,1369,54,48.14,1,Beach,U,South Beach,1,N31́ 22.740',W81́ 16.642',5,"2018-10-24, 1:54 PM",2025.809841,-81.277364,31.37899303,1.468649637,107.712039
451,1370,49,41.98,1,Beach,R,South Beach,1,N31́ 22.735',W81́ 16.642',4,"2018-10-24, 1:56 PM",1615.57973,-81.27736903,31.37892203,7.886723642,99.97959565
452,1371,22,29.02,1,Beach,R,South Beach,1,N31́ 22.724',W81́ 16.641',4,"2018-10-24, 1:57 PM",500.0620682,-81.27734296,31.37873302,2.813133814,78.88076979
453,1372,45,47.36,2,Beach,U-R,South Beach,1,N31́ 22.724',W81́ 16.642',3,"2018-10-24, 1:58 PM",1676.816282,-81.27737104,31.37874098,2.147208251,80.12092096
454,1373,53,41.8,1,Beach,L,South Beach,1,N31́ 22.725',W81́ 16.643',4,"2018-10-24, 1:59 PM",1740.627684,-81.27739099,31.37875004,2.147208251,81.37594795
455,1374,39,38.09,1,Beach,U,South Beach,1,N31́ 22.724',W81́ 16.645',3,"2018-10-24, 2:00 PM",1170.306724,-81.27741597,31.37872799,3.409328966,79.27968325
456,1375,47,51.79,1,Beach,U-L,South Beach,1,N31́ 22.728',W81́ 16.650',4,"2018-10-24, 2:01 PM",1910.134201,-81.27750498,31.378801,11.71413076,88.45828617
457,1376,40,47.18,1,Beach,U-R,South Beach,1,N31́ 22.735',W81́ 16.648',3,"2018-10-24, 2:02 PM",1464.787524,-81.27746802,31.378916,9.44008356,100.6072134
458,1377,52,40.03,3,Beach,U,South Beach,1,N31́ 22.741',W81́ 16.654',3,"2018-10-24, 2:04 PM",1635.482191,-81.27757397,31.37902404,14.44671156,113.8539297
459,1378,47,50.78,1,Dunes,U,South Beach,1,N31́ 22.750',W81́ 16.658',5,"2018-10-24, 2:05 PM",1868.097178,-81.27764102,31.37916,4.074744124,129.6602311
460,1379,43,34.92,2,Dunes,U-R,South Beach,1,N31́ 22.748',W81́ 16.660',4,"2018-10-24, 2:06 PM",1171.094635,-81.27766399,31.37912898,4.063438681,126.5525972
461,1380,44,44.28,2,Dunes,U-R,South Beach,1,N31́ 22.749',W81́ 16.662',4,"2018-10-24, 2:07 PM",1519.773721,-81.27770296,31.37914399,3.245096883,128.7089663
462,1381,38,29.24,2,Dunes,U-R,South Beach,1,N31́ 22.751',W81́ 16.661',4,"2018-10-24, 2:09 PM",861.1890862,-81.27768796,31.37917701,0.734829749,132.1401162
463,1382,41,28.92,2,Dunes,U,South Beach,1,N31́ 22.750',W81́ 16.662',4,"2018-10-24, 2:10 PM",922.6310986,-81.27769299,31.37917198,0.734829749,131.6532123
464,1383,62,73.86,3,Dunes,U,South Beach,1,N31́ 22.750',W81́ 16.662',4,"2018-10-24, 2:11 PM",3593.108947,-81.27770799,31.37917399,1.44416359,132.069434
465,1384,30,33.29,2,Beach,D,South Beach,1,N31́ 22.725',W81́ 16.667',3,"2018-10-24, 2:14 PM",789.3448677,-81.27777999,31.37875498,12.1181132,86.98747314
466,1385,50,36.68,1,Beach,U-R,South Beach,1,N31́ 22.722',W81́ 16.674',3,"2018-10-24, 2:15 PM",1435.234719,-81.27789499,31.37870796,3.360581503,83.3217932
467,1386,15,15.84,2,Beach,D,South Beach,1,N31́ 22.724',W81́ 16.675',3,"2018-10-24, 2:16 PM",185.8641612,-81.27791301,31.37873403,3.360581503,86.41989922
468,1387,28,33.72,2,Dunes,U,South Beach,1,N31́ 22.735',W81́ 16.680',3,"2018-10-24, 2:18 PM",746.3085826,-81.277997,31.37891198,1.431169548,107.0587537
469,1388,29,30.36,1,Dunes,U,South Beach,1,N31́ 22.735',W81́ 16.681',3,"2018-10-24, 2:20 PM",695.7880029,-81.278012,31.37891298,1.431169548,107.2898464
470,1389,52,52.88,3,Dunes,D,South Beach,1,N31́ 22.738',W81́ 16.682',3,"2018-10-24, 2:21 PM",2147.612216,-81.27802801,31.378974,4.001237262,114.0261648
471,1390,36,28.88,3,Dunes,R,South Beach,1,N31́ 22.740',W81́ 16.683',3,"2018-10-24, 2:23 PM",806.355728,-81.27804201,31.37900803,4.001237262,117.7739899
472,1391,39,42.54,3,Dunes,D-R,South Beach,1,N31́ 22.739',W81́ 16.687',2,"2018-10-24, 2:24 PM",1304.35911,-81.27811996,31.37898599,3.643776884,115.1935156
473,1392,33,39.18,2,Dunes,U-R,South Beach,1,N31́ 22.737',W81́ 16.688',2,"2018-10-24, 2:25 PM",1023.473395,-81.27813798,31.37895699,3.643776885,111.946949
474,1393,29,34.68,3,Beach,U,South Beach,1,N31́ 22.720',W81́ 16.690',3,"2018-10-24, 2:27 PM",799.1514277,-81.27816397,31.37866597,15.89410066,79.63959989
475,1394,47,46.2,1,Beach,D,South Beach,1,N31́ 22.720',W81́ 16.700',2,"2018-10-24, 2:28 PM",1712.670651,-81.27833102,31.37866898,2.697771152,79.67930851
476,1395,38,42.24,1,Beach,D,South Beach,1,N31́ 22.721',W81́ 16.701',2,"2018-10-24, 2:29 PM",1275.918901,-81.27834301,31.37869103,2.697771152,82.10260704
477,1396,62,67.38,1,Dunes,U,South Beach,1,N31́ 22.734',W81́ 16.699',2,"2018-10-24, 2:30 PM",3291.631977,-81.27832096,31.37890401,18.37038956,105.7517376
478,1397,56,55.7,1,Beach,D,South Beach,1,N31́ 22.725',W81́ 16.723',2,"2018-10-24, 2:33 PM",2462.063021,-81.278716,31.37874199,5.767102445,87.09559211
479,1398,23,30.19,3,Beach,D-L,South Beach,1,N31́ 22.723',W81́ 16.726',2,"2018-10-24, 2:34 PM",537.5322364,-81.27877199,31.37872204,5.767102445,84.78548831
480,1399,45,48.28,1,Beach,L,South Beach,1,N31́ 22.718',W81́ 16.726',4,"2018-10-24, 2:36 PM",1706.73524,-81.278774,31.378628,2.49510045,74.35695691
481,1400,48,47.84,2,Beach,D,South Beach,1,N31́ 22.717',W81́ 16.726',3,"2018-10-24, 2:37 PM",1785.490255,-81.27876,31.37860897,2.49510045,72.27197829
482,1401,57,44.82,3,Beach,U,South Beach,1,N31́ 22.715',W81́ 16.730',4,"2018-10-24, 2:38 PM",2001.559888,-81.27883997,31.37859103,7.495530406,70.14251158
483,1402,26,28.54,3,Beach,L,South Beach,1,N31́ 22.715',W81́ 16.736',3,"2018-10-24, 2:39 PM",576.0722741,-81.27893703,31.37858198,8.491856552,68.9685047
484,1403,50,49.54,1,Beach,D,South Beach,1,N31́ 22.720',W81́ 16.738',2,"2018-10-24, 2:40 PM",1945.431251,-81.27896603,31.37866102,0.800035085,77.67962854
485,1404,33,36.34,2,Beach,L,South Beach,1,N31́ 22.719',W81́ 16.738',2,"2018-10-24, 2:42 PM",941.2943581,-81.27896,31.37865599,0.800035085,77.13262542
486,1405,50,38.82,3,Beach,R,South Beach,1,N31́ 22.723',W81́ 16.738',3,"2018-10-24, 2:43 PM",1521.713811,-81.27896301,31.37872104,1.630744464,84.33858043
487,1406,44,50.56,3,Beach,D,South Beach,1,N31́ 22.724',W81́ 16.737',2,"2018-10-24, 2:44 PM",1743.654294,-81.27895497,31.37873403,1.630744464,85.79275699
488,1407,44,61.08,2,Beach,D-L,South Beach,1,N31́ 22.724',W81́ 16.739',2,"2018-10-24, 2:45 PM",2105.97606,-81.27897802,31.37873403,2.028073078,85.75220838
489,1408,45,44.1,3,Beach,D-L,South Beach,1,N31́ 22.720',W81́ 16.746',2,"2018-10-24, 2:47 PM",1553.080886,-81.27909201,31.37866697,8.121604377,76.39175173
490,1409,25,30.28,3,Beach,R,South Beach,1,N31́ 22.716',W81́ 16.745',2,"2018-10-24, 2:48 PM",589.7900384,-81.27908497,31.37859397,8.121604377,68.64786752
491,1410,40,46.94,1,Beach,D,South Beach,1,N31́ 22.723',W81́ 16.753',2,"2018-10-24, 2:51 PM",1474.663592,-81.27921204,31.37871198,7.31984927,78.72587998
492,1411,31,34.76,3,Beach,D,South Beach,1,N31́ 22.723',W81́ 16.757',2,"2018-10-24, 2:52 PM",846.313645,-81.27928899,31.37871198,7.31984927,77.10256344
493,1412,20,29.36,3,Beach,D,South Beach,1,N31́ 22.723',W81́ 16.765',2,"2018-10-24, 2:54 PM",456.5739435,-81.27941798,31.37871902,10.22422057,75.1425667
494,1413,36,36.22,0,Beach,U,South Beach,1,N31́ 22.714',W81́ 16.765',3,"2018-10-24, 2:55 PM",1017.838006,-81.27941497,31.37856496,2.959694615,58.54984735
495,1414,30,27.57,3,Beach,D,South Beach,1,N31́ 22.713',W81́ 16.766',3,"2018-10-24, 2:58 PM",643.323327,-81.27943802,31.37854703,2.959694614,56.12508902
496,1415,60,54.18,3,Beach,U-L,South Beach,1,N31́ 22.714',W81́ 16.772',2,"2018-10-24, 2:59 PM",2550.193648,-81.27952703,31.37856999,8.841486606,56.72969596
497,1416,37,28.76,2,Beach,L,South Beach,1,N31́ 22.720',W81́ 16.771',2,"2018-10-24, 3:00 PM",833.0473275,-81.27950901,31.37866999,10.22422057,67.92135271
498,1417,49,47.21,3,Beach,R,South Beach,1,N31́ 22.715',W81́ 16.778',4,"2018-10-24, 3:03 PM",1811.662707,-81.27962502,31.37858198,0.485000489,55.95884985
499,1418,58,58.9,3,Beach,U-L,South Beach,1,N31́ 22.715',W81́ 16.778',2,"2018-10-24, 3:05 PM",2684.927604,-81.27962703,31.378586,0.485000489,56.35107102
500,1419,51,49.84,2,Beach,D-L,South Beach,1,N31́ 22.716',W81́ 16.785',4,"2018-10-24, 3:06 PM",1986.178964,-81.27974597,31.37860402,1.170755028,55.81362034
501,1420,34,37.78,2,Beach,D-R,South Beach,1,N31́ 22.717',W81́ 16.785',2,"2018-10-24, 3:08 PM",1021.91548,-81.27974999,31.378614,1.170755028,56.82834602
502,1421,30,24.3,2,Beach,R,South Beach,1,N31́ 22.723',W81́ 16.792',3,"2018-10-24, 3:09 PM",568.5473743,-81.27987203,31.37872296,6.344804473,67.9575317
503,1422,33,28.27,3,Beach,D,South Beach,1,N31́ 22.720',W81́ 16.792',2,"2018-10-24, 3:11 PM",724.7126464,-81.279866,31.37866597,6.344804472,61.63133411
504,1423,53,56.47,2,Beach,R,South Beach,1,N31́ 22.715',W81́ 16.793',3,"2018-10-24, 3:12 PM",2341.312216,-81.27988502,31.37858399,6.281409661,52.59438802
505,1424,33,34.7,2,Beach,D-R,South Beach,1,N31́ 22.713',W81́ 16.796',3,"2018-10-24, 3:13 PM",906.9903655,-81.27993699,31.37854904,6.281409661,48.93207541
506,1425,42,44.5,2,Beach,R,South Beach,1,N31́ 22.714',W81́ 16.802',3,"2018-10-24, 3:14 PM",1481.19025,-81.28003003,31.37856798,9.096148226,51.40494127
507,1426,47,54,3,Beach,D-L,South Beach,1,N31́ 22.724',W81́ 16.809',3,"2018-10-24, 3:16 PM",1976.800053,-81.28014302,31.37874098,21.98759914,71.02440857
508,1427,53,49.19,0,Beach,D-R,South Beach,1,N31́ 22.720',W81́ 16.829',2,"2018-10-24, 3:25 PM",2036.770544,-81.28048299,31.378672,17.79898827,64.75251024
509,1428,57,52.74,3,Beach,D,South Beach,1,N31́ 22.730',W81́ 16.836',3,"2018-10-24, 3:26 PM",2347.793243,-81.28059799,31.37883201,10.32527493,74.75880355
510,1429,63,66.5,2,Beach,L,South Beach,1,N31́ 22.725',W81́ 16.839',3,"2018-10-24, 3:27 PM",3299.826822,-81.28064903,31.37874601,9.994000447,64.86511488
511,1430,27,31.89,2,Beach,L,South Beach,1,N31́ 22.720',W81́ 16.848',1,"2018-10-24, 3:28 PM",672.243965,-81.28080703,31.37866203,14.53714936,47.39519162
512,1431,49,63.18,1,Beach,U-L,South Beach,1,N31́ 22.729',W81́ 16.843',0,"2018-10-24, 3:30 PM",2415.572476,-81.28071802,31.37881399,3.202523392,64.66468703
513,1432,51,51.31,3,Beach,D-L,South Beach,1,N31́ 22.730',W81́ 16.842',3,"2018-10-24, 3:31 PM",2035.491366,-81.28070603,31.37884098,3.202523392,66.5151278
514,1433,30,44.72,3,Beach,D-L,South Beach,1,N31́ 22.732',W81́ 16.844',2,"2018-10-24, 3:32 PM",1060.012317,-81.28073604,31.37886403,3.831554774,64.3875431
515,1434,60,48.84,2,Beach,U-R,South Beach,1,N31́ 22.726',W81́ 16.854',2,"2018-10-24, 3:34 PM",2297.311305,-81.28089203,31.37877099,12.454045,47.44611707
516,1435,53,44.26,2,Beach,U-R,South Beach,1,N31́ 22.728',W81́ 16.862',1,"2018-10-24, 3:35 PM",1838.547514,-81.28102899,31.37880804,1.659693791,35.85295415
517,1436,26,33.54,3,Beach,U,South Beach,1,N31́ 22.729',W81́ 16.861',1,"2018-10-24, 3:36 PM",678.5764734,-81.28101298,31.37881399,1.659693791,37.49226848
518,1437,50,51.19,3,Beach,L,South Beach,1,N31́ 22.731',W81́ 16.860',1,"2018-10-24, 3:36 PM",2002.587738,-81.281003,31.37884601,3.674986378,39.29656041
519,1438,52,47.93,3,Beach,U-R,South Beach,1,N31́ 22.734',W81́ 16.858',1,"2018-10-24, 3:37 PM",1963.518028,-81.28096998,31.37889697,6.464610593,43.74677832
520,1439,47,70,3,Beach,D,South Beach,1,N31́ 22.737',W81́ 16.865',2,"2018-10-24, 3:38 PM",2588.907966,-81.28108598,31.37895598,12.82837191,34.69141159
521,1440,64,62.61,0,Beach,R,South Beach,1,N31́ 22.744',W81́ 16.871',2,"2018-10-24, 3:40 PM",3148.59707,-81.28118598,31.37906604,1.66368177,28.52085171
522,1441,39,40.16,3,Beach,U-L,South Beach,1,N31́ 22.744',W81́ 16.870',2,"2018-10-24, 3:41 PM",1218.451631,-81.28116997,31.37906,1.66368177,29.82880249
523,1442,25,28.68,3,Beach,D,South Beach,1,N31́ 22.747',W81́ 16.871',2,"2018-10-24, 3:42 PM",560.652709,-81.28118296,31.37911599,5.545701984,30.17949692
